Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-10-18,60.56999969482422,59.880001068115234,60.52000045776367,60.08000183105469,3416600.0,55.77942657470703,AXP
2016-10-19,61.68000030517578,60.27000045776367,60.41999816894531,61.25,7888500.0,56.86567306518555,AXP
2016-10-20,67.77999877929688,64.75,65.33999633789062,66.77999877929688,25870700.0,61.99982833862305,AXP
2016-10-21,67.58999633789062,66.4000015258789,66.44999694824219,67.36000061035156,8561200.0,62.53831481933594,AXP
2016-10-24,67.93000030517578,67.06999969482422,67.69000244140625,67.08999633789062,5174000.0,62.28763961791992,AXP
2016-10-25,67.37999725341797,66.61000061035156,66.93000030517578,66.73999786376953,3882300.0,61.96268081665039,AXP
2016-10-26,67.06999969482422,66.13999938964844,66.5,66.80000305175781,3621800.0,62.01840591430664,AXP
2016-10-27,67.22000122070312,66.43000030517578,67.0,66.93000030517578,4751300.0,62.139095306396484,AXP
2016-10-28,67.22000122070312,66.30000305175781,67.1500015258789,66.44999694824219,4994500.0,61.69345474243164,AXP
2016-10-31,66.83000183105469,66.30999755859375,66.80999755859375,66.41999816894531,3233400.0,61.66560745239258,AXP
2016-11-01,66.80999755859375,65.7300033569336,66.7699966430664,66.25,3761600.0,61.507781982421875,AXP
2016-11-02,66.02999877929688,65.13999938964844,65.76000213623047,65.44999694824219,3659000.0,60.765018463134766,AXP
2016-11-03,65.76000213623047,65.04000091552734,65.52999877929688,65.33000183105469,3796500.0,60.65363311767578,AXP
2016-11-04,66.08000183105469,65.02999877929688,65.5,65.51000213623047,3429900.0,60.820735931396484,AXP
2016-11-07,67.33000183105469,66.6500015258789,66.8499984741211,67.0,4012100.0,62.20408248901367,AXP
2016-11-08,67.26000213623047,66.30999755859375,66.79000091552734,67.06999969482422,3956000.0,62.269073486328125,AXP
2016-11-09,69.0,67.05999755859375,67.16000366210938,68.73999786376953,9319100.0,63.819541931152344,AXP
2016-11-10,70.4000015258789,69.05000305175781,69.23999786376953,70.11000061035156,9418700.0,65.09146881103516,AXP
2016-11-11,70.58999633789062,69.6500015258789,69.97000122070312,70.5,4656100.0,65.45355987548828,AXP
2016-11-14,72.68000030517578,70.62999725341797,70.80000305175781,72.41999816894531,8084100.0,67.2361068725586,AXP
2016-11-15,72.4800033569336,71.23999786376953,72.12999725341797,72.47000122070312,4431200.0,67.28253173828125,AXP
2016-11-16,72.4000015258789,71.27999877929688,71.94999694824219,71.68000030517578,4663700.0,66.5490951538086,AXP
2016-11-17,72.0,71.31999969482422,71.36000061035156,71.77999877929688,3797400.0,66.64192962646484,AXP
2016-11-18,71.5999984741211,70.7699966430664,71.52999877929688,71.0,5430600.0,65.91776275634766,AXP
2016-11-21,71.66999816894531,70.95999908447266,71.30999755859375,71.54000091552734,3368200.0,66.41911315917969,AXP
2016-11-22,71.87999725341797,70.87000274658203,71.81999969482422,71.72000122070312,4086200.0,66.58622741699219,AXP
2016-11-23,72.91999816894531,71.51000213623047,71.94000244140625,72.87999725341797,4661400.0,67.66316986083984,AXP
2016-11-25,73.18000030517578,72.45999908447266,72.97000122070312,72.86000061035156,1900400.0,67.64461517333984,AXP
2016-11-28,72.7699966430664,71.97000122070312,72.52999877929688,72.12999725341797,4467700.0,66.96687316894531,AXP
2016-11-29,72.26000213623047,71.38999938964844,72.19999694824219,71.48999786376953,3814800.0,66.37269592285156,AXP
2016-11-30,72.33000183105469,71.77999877929688,72.0,72.04000091552734,4812500.0,66.88330078125,AXP
2016-12-01,72.7699966430664,71.77999877929688,72.44999694824219,72.52999877929688,4298200.0,67.33824157714844,AXP
2016-12-02,72.66000366210938,71.43000030517578,72.5199966430664,71.86000061035156,2959100.0,66.71620178222656,AXP
2016-12-05,72.63999938964844,71.98999786376953,72.33000183105469,72.02999877929688,3929100.0,66.8740463256836,AXP
2016-12-06,72.73999786376953,72.08000183105469,72.47000122070312,72.30999755859375,3843900.0,67.13397979736328,AXP
2016-12-07,74.72000122070312,72.2300033569336,72.47000122070312,74.29000091552734,5801500.0,68.97225189208984,AXP
2016-12-08,75.19999694824219,73.98999786376953,74.80000305175781,74.91000366210938,3415800.0,69.54788970947266,AXP
2016-12-09,74.91000366210938,74.29000091552734,74.83999633789062,74.7699966430664,2566900.0,69.41788482666016,AXP
2016-12-12,74.69999694824219,73.1500015258789,74.69999694824219,73.58000183105469,3654900.0,68.31307983398438,AXP
2016-12-13,74.2300033569336,73.11000061035156,73.66999816894531,73.83999633789062,2892900.0,68.55447387695312,AXP
2016-12-14,75.7300033569336,73.23999786376953,73.52999877929688,74.06999969482422,5415800.0,68.76800537109375,AXP
2016-12-15,75.73999786376953,74.33999633789062,74.54000091552734,74.94000244140625,4061600.0,69.57573699951172,AXP
2016-12-16,75.37999725341797,74.58000183105469,75.29000091552734,75.0,8200600.0,69.6314468383789,AXP
2016-12-19,75.12999725341797,74.13999938964844,74.68000030517578,74.55000305175781,3076600.0,69.2136459350586,AXP
2016-12-20,75.5,74.52999877929688,75.0,75.05999755859375,3244900.0,69.6871337890625,AXP
2016-12-21,75.56999969482422,74.69000244140625,75.11000061035156,75.31999969482422,3244500.0,69.92853546142578,AXP
2016-12-22,75.37000274658203,74.5,75.0,74.58000183105469,2865200.0,69.24151611328125,AXP
2016-12-23,75.23999786376953,74.73999786376953,74.73999786376953,74.97000122070312,1957500.0,69.60359191894531,AXP
