Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-10-18,39.939998626708984,39.349998474121094,39.77000045776367,39.41999816894531,3410400.0,34.621360778808594,BBY
2016-10-19,39.650001525878906,39.0,39.619998931884766,39.54999923706055,3616200.0,34.73553466796875,BBY
2016-10-20,39.88999938964844,39.400001525878906,39.459999084472656,39.47999954223633,3167200.0,34.674049377441406,BBY
2016-10-21,39.630001068115234,39.18000030517578,39.290000915527344,39.459999084472656,2241500.0,34.656494140625,BBY
2016-10-24,39.779998779296875,39.20000076293945,39.65999984741211,39.459999084472656,2491800.0,34.656494140625,BBY
2016-10-25,39.5,38.7599983215332,39.34000015258789,39.2599983215332,3581900.0,34.48084259033203,BBY
2016-10-26,39.5,38.79999923706055,39.040000915527344,39.290000915527344,2526300.0,34.50718307495117,BBY
2016-10-27,39.40999984741211,38.36000061035156,39.400001525878906,38.47999954223633,3697600.0,33.79579162597656,BBY
2016-10-28,39.29999923706055,38.439998626708984,38.439998626708984,38.779998779296875,3985200.0,34.05926513671875,BBY
2016-10-31,39.209999084472656,38.66999816894531,38.779998779296875,38.90999984741211,2903400.0,34.173439025878906,BBY
2016-11-01,39.09000015258789,38.36000061035156,38.93000030517578,38.66999816894531,2919900.0,33.962650299072266,BBY
2016-11-02,38.869998931884766,38.15999984741211,38.34000015258789,38.38999938964844,3406400.0,33.71674728393555,BBY
2016-11-03,38.75,37.970001220703125,38.349998474121094,38.11000061035156,5647500.0,33.4708251953125,BBY
2016-11-04,38.84000015258789,37.84000015258789,38.209999084472656,38.189998626708984,2862400.0,33.54108810424805,BBY
2016-11-07,39.18000030517578,38.70000076293945,38.709999084472656,39.06999969482422,3406600.0,34.31396484375,BBY
2016-11-08,38.439998626708984,37.869998931884766,37.869998931884766,37.9900016784668,6113600.0,33.36542892456055,BBY
2016-11-09,38.70000076293945,37.099998474121094,37.38999938964844,38.5099983215332,6458100.0,33.8221321105957,BBY
2016-11-10,40.06999969482422,39.150001525878906,39.15999984741211,39.97999954223633,6318000.0,35.11318588256836,BBY
2016-11-11,39.06999969482422,37.650001525878906,38.689998626708984,38.36000061035156,14522800.0,33.69038391113281,BBY
2016-11-14,40.279998779296875,38.560001373291016,38.560001373291016,39.939998626708984,9473200.0,35.078060150146484,BBY
2016-11-15,40.279998779296875,39.029998779296875,39.54999923706055,39.880001068115234,8847000.0,35.02535629272461,BBY
2016-11-16,40.599998474121094,39.43000030517578,39.75,40.45000076293945,11821300.0,35.525978088378906,BBY
2016-11-17,46.720001220703125,42.54999923706055,42.88999938964844,45.9900016784668,25416400.0,40.39157485961914,BBY
2016-11-18,45.68000030517578,44.66999816894531,45.68000030517578,44.790000915527344,12764400.0,39.3376579284668,BBY
2016-11-21,46.13999938964844,44.83000183105469,44.84000015258789,45.650001525878906,7409500.0,40.092979431152344,BBY
2016-11-22,46.97999954223633,45.31999969482422,45.41999816894531,46.599998474121094,6451200.0,40.92732620239258,BBY
2016-11-23,47.290000915527344,46.369998931884766,46.54999923706055,46.959999084472656,5306900.0,41.243499755859375,BBY
2016-11-25,47.16999816894531,46.279998779296875,47.0,46.58000183105469,2718600.0,40.909759521484375,BBY
2016-11-28,46.63999938964844,45.279998779296875,46.58000183105469,45.33000183105469,7114000.0,39.811927795410156,BBY
2016-11-29,46.0,45.38999938964844,45.52000045776367,45.619998931884766,3412200.0,40.066627502441406,BBY
2016-11-30,46.02000045776367,45.06999969482422,45.369998931884766,45.70000076293945,5045000.0,40.13688278198242,BBY
2016-12-01,46.060001373291016,45.29999923706055,45.54999923706055,45.45000076293945,5019000.0,39.91731643676758,BBY
2016-12-02,46.2599983215332,45.529998779296875,45.709999084472656,45.66999816894531,3815500.0,40.11053466796875,BBY
2016-12-05,47.709999084472656,46.060001373291016,46.060001373291016,46.81999969482422,8521300.0,41.120540618896484,BBY
2016-12-06,47.09000015258789,46.540000915527344,46.540000915527344,46.93000030517578,5173200.0,41.46512985229492,BBY
2016-12-07,48.56999969482422,47.36000061035156,47.36000061035156,48.52000045776367,5970900.0,42.8699836730957,BBY
2016-12-08,49.400001525878906,48.5,48.52000045776367,49.310001373291016,7336700.0,43.567989349365234,BBY
2016-12-09,49.20000076293945,48.619998931884766,49.20000076293945,49.0,4294400.0,43.29409408569336,BBY
2016-12-12,49.040000915527344,48.560001373291016,48.90999984741211,48.77000045776367,3125700.0,43.090877532958984,BBY
2016-12-13,49.0099983215332,48.2400016784668,48.79999923706055,48.65999984741211,3822100.0,42.99368667602539,BBY
2016-12-14,49.06999969482422,48.18000030517578,48.880001068115234,48.209999084472656,4084700.0,42.59608459472656,BBY
2016-12-15,48.630001068115234,48.08000183105469,48.29999923706055,48.15999984741211,4700400.0,42.551910400390625,BBY
2016-12-16,48.11000061035156,46.95000076293945,48.0099983215332,47.0,9882700.0,41.5269775390625,BBY
2016-12-19,47.56999969482422,46.38999938964844,47.220001220703125,46.560001373291016,5673100.0,41.138221740722656,BBY
2016-12-20,47.529998779296875,46.630001068115234,46.63999938964844,47.2599983215332,4261200.0,41.75669860839844,BBY
2016-12-21,47.47999954223633,46.61000061035156,46.900001525878906,46.81999969482422,3532600.0,41.3679313659668,BBY
2016-12-22,47.22999954223633,44.7400016784668,46.939998626708984,45.099998474121094,6501200.0,39.848236083984375,BBY
2016-12-23,45.369998931884766,44.31999969482422,45.02000045776367,44.77000045776367,3817800.0,39.556663513183594,BBY
2016-12-27,45.380001068115234,44.63999938964844,44.959999084472656,44.75,2643700.0,39.53899002075195,BBY
2016-12-28,45.0,43.119998931884766,44.9900016784668,43.709999084472656,4635400.0,38.62009048461914,BBY
2016-12-29,44.22999954223633,42.709999084472656,43.66999816894531,43.06999969482422,4837300.0,38.05461120605469,BBY
2016-12-30,43.650001525878906,42.34000015258789,43.310001373291016,42.66999816894531,3714300.0,37.701194763183594,BBY
2017-01-03,43.15999984741211,42.22999954223633,43.04999923706055,42.7599983215332,5362700.0,37.78071594238281,BBY
2017-01-04,44.18000030517578,43.310001373291016,43.34000015258789,43.77000045776367,4745100.0,38.67311096191406,BBY
2017-01-05,42.810001373291016,41.790000915527344,42.75,42.63999938964844,5829100.0,37.674686431884766,BBY
2017-01-06,43.040000915527344,42.400001525878906,42.869998931884766,42.77000045776367,3926500.0,37.789554595947266,BBY
2017-01-09,43.810001373291016,42.79999923706055,42.90999984741211,43.34000015258789,5400000.0,38.29318618774414,BBY
2017-01-10,44.290000915527344,43.189998626708984,43.52000045776367,43.86000061035156,4718400.0,38.75262451171875,BBY
2017-01-11,44.16999816894531,43.0099983215332,44.040000915527344,43.41999816894531,2899100.0,38.36386489868164,BBY
