Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-10-18,66.02999877929688,65.08999633789062,66.0,65.13999938964844,2493300.0,59.587684631347656,MMC
2016-10-19,65.80999755859375,65.16000366210938,65.33999633789062,65.80000305175781,2297100.0,60.19142150878906,MMC
2016-10-20,65.56999969482422,65.04000091552734,65.55000305175781,65.22000122070312,1585400.0,59.660858154296875,MMC
2016-10-21,65.16999816894531,64.37000274658203,64.66000366210938,65.02999877929688,1617400.0,59.487056732177734,MMC
2016-10-24,65.58999633789062,64.91000366210938,65.37999725341797,64.97000122070312,1749000.0,59.43217468261719,MMC
2016-10-25,64.55999755859375,62.33000183105469,64.22000122070312,62.70000076293945,5327200.0,57.355655670166016,MMC
2016-10-26,63.5,62.40999984741211,62.459999084472656,63.220001220703125,3427300.0,57.83134460449219,MMC
2016-10-27,63.56999969482422,62.86000061035156,63.41999816894531,63.18000030517578,2804500.0,57.79474639892578,MMC
2016-10-28,64.22000122070312,63.25,63.369998931884766,63.45000076293945,2350200.0,58.04173278808594,MMC
2016-10-31,63.779998779296875,63.040000915527344,63.689998626708984,63.38999938964844,1804200.0,57.986846923828125,MMC
2016-11-01,63.650001525878906,62.61000061035156,63.599998474121094,62.86000061035156,2652100.0,57.50202560424805,MMC
2016-11-02,63.43000030517578,62.869998931884766,62.95000076293945,62.959999084472656,3108300.0,57.5934944152832,MMC
2016-11-03,64.0,63.150001525878906,63.209999084472656,63.63999938964844,1963100.0,58.21553039550781,MMC
2016-11-04,64.2699966430664,63.470001220703125,63.959999084472656,63.900001525878906,2361500.0,58.453372955322266,MMC
2016-11-07,65.11000061035156,64.5,64.91000366210938,65.08999633789062,2202200.0,59.54193115234375,MMC
2016-11-08,65.68000030517578,64.8499984741211,65.04000091552734,65.37999725341797,2020900.0,59.80722427368164,MMC
2016-11-09,67.1500015258789,64.5,65.79000091552734,66.91000366210938,4302400.0,61.20682144165039,MMC
2016-11-10,68.27999877929688,66.8499984741211,67.4800033569336,67.80000305175781,3746600.0,62.02095031738281,MMC
2016-11-11,68.33999633789062,67.37999725341797,67.6500015258789,67.77999877929688,2424900.0,62.00265884399414,MMC
2016-11-14,68.33999633789062,67.26000213623047,68.0999984741211,67.61000061035156,2803900.0,61.8471565246582,MMC
2016-11-15,67.83000183105469,67.33000183105469,67.41999816894531,67.7300033569336,1777400.0,61.956912994384766,MMC
2016-11-16,68.02999877929688,67.41999816894531,67.55999755859375,67.69999694824219,1789500.0,61.92945861816406,MMC
2016-11-17,69.16000366210938,67.75,67.75,69.06999969482422,1960700.0,63.18269348144531,MMC
2016-11-18,69.43000030517578,68.83000183105469,69.05000305175781,69.2300033569336,2058600.0,63.329071044921875,MMC
2016-11-21,69.69000244140625,68.94999694824219,69.41000366210938,69.20999908447266,1924600.0,63.31076431274414,MMC
2016-11-22,69.58000183105469,69.02999877929688,69.31999969482422,69.4000015258789,1876600.0,63.484561920166016,MMC
2016-11-23,69.5999984741211,68.87000274658203,69.51000213623047,69.45999908447266,1967700.0,63.539451599121094,MMC
2016-11-25,69.7699966430664,69.20999908447266,69.41999816894531,69.7699966430664,927600.0,63.82303237915039,MMC
2016-11-28,69.73999786376953,68.87000274658203,69.33000183105469,68.91000366210938,2043100.0,63.03636169433594,MMC
2016-11-29,69.22000122070312,68.83000183105469,69.12000274658203,68.9800033569336,1772400.0,63.100364685058594,MMC
2016-11-30,69.76000213623047,69.0,69.37999725341797,69.30999755859375,2927100.0,63.40223693847656,MMC
2016-12-01,69.47000122070312,68.63999938964844,69.38999938964844,68.9000015258789,2267400.0,63.02719497680664,MMC
2016-12-02,69.12999725341797,68.2300033569336,69.12999725341797,68.38999938964844,1560500.0,62.56067657470703,MMC
2016-12-05,69.41000366210938,68.48999786376953,68.94000244140625,68.69000244140625,1894100.0,62.835079193115234,MMC
2016-12-06,68.94000244140625,68.36000061035156,68.76000213623047,68.77999877929688,2675000.0,62.91742706298828,MMC
2016-12-07,69.55999755859375,68.6500015258789,68.91000366210938,69.43000030517578,2677300.0,63.51202392578125,MMC
2016-12-08,69.63999938964844,68.91999816894531,69.56999969482422,69.33000183105469,2622500.0,63.420536041259766,MMC
2016-12-09,69.66000366210938,69.08999633789062,69.25,69.47000122070312,3119200.0,63.54861068725586,MMC
2016-12-12,69.58000183105469,69.13999938964844,69.3499984741211,69.45999908447266,2953000.0,63.539451599121094,MMC
2016-12-13,69.73999786376953,69.12999725341797,69.55000305175781,69.31999969482422,3797700.0,63.41139221191406,MMC
2016-12-14,69.56999969482422,68.38999938964844,69.22000122070312,68.54000091552734,3207800.0,62.69786834716797,MMC
